actual,0,0,0,0.00620684908852,0,0,0,0,0
extension,0.0113945257332,0,0.00416641938165,0,0,0,0,0,0
package,0,0,0,0,0.00516994018197,0,0,0,0
sept,0,0.00646242522746,0,0,0,0,0,0,0
software,0.00409560715261,0,0.0018719534077,0,0.00190807109698,0.00176481004617,0,0,0
presence,0,0,0,0,0,0,0,0,0.00636876689083
communication,0,0,0,0,0,0,0.0240803308802,0,0
image,0,0,0,0,0,0,0,0.00622376853838,0.02615786777
within,0,0,0,0.00879303620874,0.00452369765922,0,0,0,0.00955315033624
xcurve2d,0,0,0,0,0,0,0,0,0.00636876689083
right,0,0,0,0,0,0.0047817727472,0,0,0
registration,0.00554854691247,0,0,0,0,0,0,0,0
vmhd,0.00554854691247,0,0,0,0,0,0,0,0
stsz,0.00554854691247,0,0,0,0,0,0,0,0
networking,0,0,0,0,0.00516994018197,0,0,0,0
support,0,0.00357763330684,0.00131036738539,0,0.00238508887122,0,0.000935508805479,0.00097870888164,0.00117526118292
transform,0,0.00442375704934,0,0,0,0,0,0,0.00435964462834
long,0,0,0.00507207889505,0,0,0,0,0,0
start,0,0,0.0142018209061,0,0,0,0,0,0
appl,0,0,0,0,0,0,0.010984010577,0,0
low,0,0.0129248504549,0,0,0,0,0,0,0
way,0,0,0.00416641938165,0,0,0,0,0.00363053164739,0
call,0,0,0,0,0,0,0.00578380079514,0,0.00871928925667
stsd,0.00554854691247,0,0,0,0,0,0,0,0
energy,0,0,0,0,0,0.00597721593399,0,0,0
function,0,0,0,0,0,0,0.00802677696008,0,0
medium,0.000594863816446,0.00103926207932,0.00282766290588,0.00077634769265,0.00103926207932,0.000320410869577,0.00040763211725,0.00251812007265,0
“Low,0,0.00646242522746,0,0,0,0,0,0,0
offer,0,0,0,0.00517237424043,0,0,0,0,0
brand,0.0194199141936,0,0,0,0,0,0,0,0
baseurl,0,0,0,0.0289652957464,0,0,0,0,0
trun,0.0194199141936,0,0,0,0,0,0,0,0
viewport,0,0,0,0,0,0,0,0,0.00636876689083
datasets,0,0,0,0.00620684908852,0,0,0,0,0
smooth,0,0.00646242522746,0,0,0,0,0,0,0
record,0.00759635048877,0,0,0,0,0.00654658279337,0,0,0
“the,0,0.00646242522746,0,0,0,0,0,0,0
problem,0,0,0.0055552258422,0,0,0,0.00289190039757,0,0
torso,0,0,0,0,0,0.00597721593399,0,0,0
display,0,0,0.00416641938165,0,0.00619325986908,0,0,0,0
khz,0,0,0,0.00517237424043,0,0,0,0,0
constant,0,0,0.00608649467406,0,0,0,0,0,0
videos,0,0,0,0,0,0.0107589886812,0,0,0
migrate,0,0,0,0,0,0,0.00549200528848,0,0
recommendation,0.00554854691247,0,0,0,0,0,0,0,0
multimodal,0,0,0,0,0,0.00717265912079,0,0,0
exist,0,0,0,0,0,0,0.00433785059636,0,0.013078933885
file,0.0296931518564,0,0.00935976703851,0,0.00238508887122,0,0,0.00643151550792,0
New,0.0110970938249,0,0,0,0,0,0,0,0
upnp,0,0,0,0,0,0,0.00887170085062,0,0
statuses,0.00554854691247,0,0,0,0,0,0,0,0
mp4box,0,0,0.00694403230275,0,0.00619325986908,0,0,0,0
storage,0,0,0,0,0,0,0,0,0.00636876689083
“beyond,0.00554854691247,0,0,0,0,0,0,0,0
Extending,0.0083228203687,0,0,0,0,0,0,0,0
setting,0,0,0,0,0,0,0,0,0.00636876689083
functionality,0,0,0,0,0.00646242522746,0,0,0,0
digital,0,0,0,0,0.00442375704934,0,0,0,0.0217982231417
nonsynchronized,0,0,0,0,0,0,0,0,0.0127375337817
node,0,0,0,0,0,0,0,0,0.0636876689083
intend,0,0.0129248504549,0,0,0,0,0,0,0
welcome,0.00554854691247,0,0,0,0,0,0,0,0
describe,0,0,0.0037439068154,0.00229076332264,0,0.00352962009235,0.00249469014794,0,0
update,0,0,0,0,0,0,0,0,0.00636876689083
additionally,0,0,0,0.00724132393661,0,0,0,0,0
structure,0.0138713672812,0,0,0,0,0,0,0,0
persistent,0,0,0,0,0,0,0,0,0.00636876689083
depth,0,0,0,0,0.00530850845921,0.00409161424585,0,0,0
time,0.00307170536446,0,0.00711342294927,0.00152717554843,0,0.00220601255772,0.000779590671233,0.00181760220876,0
management,0,0,0,0,0,0,0,0,0.0127375337817
resolution,0,0.00442375704934,0,0.00566507494078,0,0,0,0,0
original,0,0,0,0,0,0.00956354549439,0,0,0
iods,0.0083228203687,0,0,0,0,0,0,0,0
